l_elbow_pitch,l_shoulder_pitch,r_elbow_pitch,r_shoulder_pitch,waist_yaw,timestamp
0.0,71.89832,0.0,-81.02259,18.551207,170.88
0.0,71.89832,0.0,-81.02259,18.551207,171.35999999999999
0.0,71.89832,0.0,-81.02259,18.551207,171.83999999999997
0.0,71.89832,0.0,-81.02259,18.551207,172.32
0.0,71.89832,0.0,-81.02259,18.551207,172.79999999999998
0.0,71.89832,0.0,-81.02259,18.551207,173.28
0.0,71.89832,0.0,-81.02259,18.551207,173.76
0.0,71.89832,0.0,-81.02259,18.551207,174.23999999999998
80.5255,65.457985,57.971134,21.590963,10.565801,174.72
112.735695,62.881844,81.159584,62.636387,7.371638,175.2
108.732414,79.059265,75.881226,79.05456,7.8098283,175.67999999999998
98.62828,85.6237,44.70278,85.62182,5.3693438,176.16
101.45398,88.24948,36.37424,88.248726,1.8050594,176.64
105.46956,89.29979,36.843945,89.29949,-2.5196443,177.11999999999998
54.07749,89.71992,39.681835,89.719795,-6.117366,177.6
32.00854,89.88797,43.95638,86.74504,-6.117366,178.07999999999998
23.180962,89.955185,45.666195,85.55514,-6.117366,178.55999999999997
19.649931,89.98207,46.35012,85.07918,-6.117366,179.04
18.237516,89.99283,46.62369,84.88879,-6.117366,179.51999999999998
17.672552,89.99713,46.73312,84.81264,-6.117366,180.0
17.446566,89.998856,46.776894,84.78217,-6.117366,180.48
15.977948,89.99954,46.794403,84.76994,-11.253206,180.95999999999998
14.600809,89.99982,45.577435,87.907974,-8.120097,181.44
18.415127,89.99992,45.306534,89.16319,-3.6412818,181.92
64.197426,89.99997,50.108368,89.665276,1.8066615,182.39999999999998
66.88043,89.999985,81.809074,89.86611,3.3495982,182.88
96.78446,81.07977,93.92471,82.381096,-3.1956258,183.35999999999999
108.28503,75.138664,94.699165,77.035805,-3.5455208,183.83999999999997
112.438614,71.062164,92.6714,73.4569,-2.0988486,184.32
113.76088,68.159485,90.346085,71.05511,-0.39755532,184.79999999999998
115.334755,67.38875,91.68835,72.331245,0.9382816,185.27999999999997
115.40001,67.8045,94.20644,75.842545,54.375313,185.76
115.42611,67.9708,95.21368,77.24706,75.75012,186.23999999999998
115.436554,68.03732,95.61658,77.80887,84.30005,186.72
115.44073,68.06393,95.77773,78.03359,87.72002,187.2
115.4424,68.07457,95.84219,78.12348,89.088005,187.67999999999998
115.44307,68.07883,95.86798,78.15944,89.6352,188.16
115.44334,68.08053,95.878296,78.17382,89.85408,188.64
115.44344,68.081215,95.88242,78.17957,89.941635,189.11999999999998
115.44348,68.08148,95.88407,78.18187,89.976654,189.6
115.4435,68.0816,95.884735,78.18279,89.99066,190.07999999999998
115.443504,68.081635,95.884995,78.18316,89.99626,190.55999999999997
115.44351,68.08166,95.8851,78.18331,89.998505,191.04
115.44351,68.081665,95.88515,78.183365,89.999405,191.51999999999998
46.177402,68.081665,38.354057,78.183365,89.999405,192.48
18.470963,68.081665,15.341623,78.183365,89.999405,192.95999999999998
7.388385,68.081665,6.136649,78.183365,89.999405,193.44
2.955354,68.081665,2.4546597,78.183365,89.999405,193.92
1.1821415,68.081665,0.98186386,78.183365,89.999405,194.39999999999998
0.4728566,68.081665,0.39274555,78.183365,89.999405,194.88
0.18914264,68.081665,0.15709822,78.183365,89.999405,195.35999999999999
0.07565706,68.081665,0.062839285,78.183365,89.999405,195.83999999999997
0.030262824,68.081665,0.025135715,78.183365,89.999405,196.32
0.01210513,68.081665,0.010054286,78.183365,89.999405,196.79999999999998
0.004842052,68.081665,0.0040217144,78.183365,89.999405,197.27999999999997
0.0019368207,68.081665,0.0016086857,78.183365,89.999405,197.76
0.0007747283,68.081665,0.0006434743,78.183365,89.999405,198.23999999999998
0.00030989133,68.081665,0.00025738974,78.183365,89.999405,199.2
0.00012395653,68.081665,0.00010295589,78.183365,89.999405,199.67999999999998
4.958261e-05,68.081665,4.1182357e-05,78.183365,89.999405,200.16
1.9833044e-05,68.081665,1.6472943e-05,78.183365,89.999405,200.64
7.933218e-06,68.081665,6.589177e-06,78.183365,89.999405,201.11999999999998
3.173287e-06,68.081665,2.6356709e-06,78.183365,89.999405,201.6
1.2693148e-06,68.081665,1.0542683e-06,78.183365,89.999405,202.07999999999998
5.0772593e-07,68.081665,4.217073e-07,78.183365,89.999405,202.55999999999997
2.0309037e-07,68.081665,1.6868293e-07,78.183365,89.999405,203.04
8.123615e-08,68.081665,6.7473174e-08,78.183365,89.999405,203.51999999999998
3.249446e-08,68.081665,2.6989268e-08,78.183365,89.999405,203.99999999999997
1.2997784e-08,68.081665,1.0795707e-08,78.183365,89.999405,204.48
5.1991136e-09,68.081665,4.318283e-09,78.183365,89.999405,204.95999999999998
2.0796453e-09,68.081665,1.7273132e-09,78.183365,89.999405,205.44
8.3185814e-10,68.081665,6.9092526e-10,78.183365,89.999405,205.92
3.3274328e-10,68.081665,2.7637012e-10,78.183365,89.999405,206.39999999999998
1.3309731e-10,68.081665,1.1054804e-10,78.183365,89.999405,206.88
5.3238924e-11,68.081665,4.421922e-11,78.183365,89.999405,207.35999999999999
2.129557e-11,68.081665,1.7687686e-11,78.183365,89.999405,207.83999999999997
8.518228e-12,68.081665,7.075075e-12,78.183365,89.999405,208.32
3.407291e-12,68.081665,2.8300298e-12,78.183365,89.999405,208.79999999999998
1.3629164e-12,68.081665,1.132012e-12,78.183365,89.999405,209.27999999999997
5.4516656e-13,68.081665,4.5280479e-13,78.183365,89.999405,210.72
2.1806663e-13,68.081665,1.8112191e-13,78.183365,89.999405,211.2
8.722665e-14,68.081665,7.244877e-14,78.183365,89.999405,211.67999999999998
3.489066e-14,68.081665,2.8979508e-14,78.183365,89.999405,212.16
1.3956264e-14,68.081665,1.1591803e-14,78.183365,89.999405,212.64
79.37394,-76.81055,68.13944,-68.75222,49.968655,213.11999999999998
111.12352,-134.76743,95.39522,-127.52645,33.956356,213.6
123.82335,-157.95018,106.29753,-151.03615,27.551432,214.07999999999998
128.90329,-167.22328,110.658455,-160.44002,24.989466,214.55999999999997
130.93526,-170.93253,112.402824,-164.20157,23.964676,215.04
131.74805,-172.41623,113.10057,-165.70619,23.55476,215.51999999999998
132.07317,-173.0097,113.37967,-166.30804,23.390795,215.99999999999997
132.2032,-173.24709,113.49131,-166.54878,23.325209,216.48
132.25522,-173.34204,113.535965,-166.64508,23.298973,216.95999999999998
132.27603,-173.38004,113.553825,-166.6836,23.288479,217.44
132.28435,-173.39522,113.560974,-166.699,23.284283,217.92
132.28769,-173.4013,113.56383,-166.70517,23.282602,218.39999999999998
135.9607,-171.6392,115.04523,-169.39565,24.38767,218.88
144.02464,-168.2687,118.52026,-174.8148,25.384642,219.35999999999999
147.60986,-162.50574,125.58531,-15.92592,25.01628,219.83999999999997
142.16176,-133.53687,133.53128,41.048447,22.267914,220.32
126.530014,-67.14201,109.00878,28.099113,8.847871,220.79999999999998
133.0288,-32.559887,100.1544,16.055853,-50.460854,221.27999999999997
143.21152,-15.288632,113.70299,9.704726,-27.647978,221.76
147.2846,-6.1154532,135.4812,4.702229,-14.864499,222.23999999999998
148.91385,-2.4461813,141.00311,16.622229,-9.02385,222.71999999999997
148.76408,-0.9784725,139.09497,60.64889,-6.243984,223.2
145.00053,-0.39138898,134.2165,78.25956,-4.7102733,223.67999999999998
146.13548,-0.1565556,132.36893,85.303825,-4.0410876,224.16
148.4542,-0.06262224,128.89735,40.848694,-4.2443123,224.64
59.381676,-0.06262224,51.55894,40.848694,-4.2443123,246.71999999999997
23.75267,-0.06262224,20.623575,40.848694,-4.2443123,247.2
9.501068,-0.06262224,8.249431,40.848694,-4.2443123,247.67999999999998
3.8004272,-0.06262224,3.299772,40.848694,-4.2443123,248.15999999999997
1.5201709,-0.06262224,1.3199089,40.848694,-4.2443123,248.64
0.60806835,-0.06262224,0.5279635,40.848694,-4.2443123,249.11999999999998
0.24322735,-0.06262224,0.21118541,40.848694,-4.2443123,249.6
0.09729094,-0.06262224,0.08447417,40.848694,-4.2443123,250.07999999999998
0.038916375,-0.06262224,0.03378967,40.848694,-4.2443123,250.55999999999997
0.01556655,-0.06262224,0.013515866,40.848694,-4.2443123,251.04
0.00622662,-0.06262224,0.0054063466,40.848694,-4.2443123,251.51999999999998
0.002490648,-0.06262224,0.0021625387,40.848694,-4.2443123,251.99999999999997
0.0009962592,-0.06262224,0.00086501543,40.848694,-4.2443123,252.48
0.00039850367,-0.06262224,0.00034600619,40.848694,-4.2443123,254.39999999999998
8.177076,53.974953,0.00013840248,-3.324027,-15.614863,254.88
26.32263,75.58998,5.536099e-05,-101.58608,-20.16305,255.35999999999999
10.529052,84.23599,22.482533,13.365566,25.11705,255.83999999999997
4.211621,87.6944,29.177637,59.346226,37.737858,256.32
1.6846483,87.6944,11.671055,59.346226,37.737858,256.79999999999995
0.6738593,87.6944,4.668422,59.346226,37.737858,257.28
0.26954374,87.6944,1.8673688,59.346226,37.737858,257.76
0.10781749,87.6944,0.7469475,59.346226,37.737858,258.24
0.043126997,87.6944,0.298779,59.346226,37.737858,258.71999999999997
0.017250799,87.6944,0.119511604,59.346226,37.737858,259.2
0.0069003194,87.6944,0.047804642,59.346226,37.737858,259.68
0.0027601277,87.6944,0.019121857,59.346226,37.737858,260.15999999999997
0.0011040511,87.6944,0.0076487428,59.346226,37.737858,260.64
0.00044162045,87.6944,0.003059497,59.346226,37.737858,261.12
0.00017664817,87.6944,0.0012237988,77.73849,37.737858,261.59999999999997
7.065927e-05,89.07776,0.0004895195,85.0954,37.737858,262.08
2.8775972e-05,89.6311,0.0001958078,88.03816,37.737858,262.56
1.2022653e-05,89.85244,7.832312e-05,89.21526,37.737858,263.03999999999996
5.3213253e-06,89.94098,3.132925e-05,89.686104,37.737858,263.52
2.6407943e-06,89.97639,1.25317e-05,89.87444,37.737858,264.0
1.568582e-06,89.990555,5.01268e-06,89.949776,37.737858,264.47999999999996
1.1396969e-06,89.99622,2.005072e-06,89.97991,37.737858,264.96
9.68143e-07,89.99849,8.020288e-07,89.99197,37.737858,265.44
8.9952135e-07,89.9994,3.2081152e-07,89.99679,37.737858,265.91999999999996
8.7207275e-07,89.999756,1.283246e-07,89.99871,37.737858,266.4
8.6109327e-07,89.9999,5.132984e-08,89.99949,37.737858,266.88
8.567015e-07,89.99996,2.0531937e-08,89.999794,37.737858,267.35999999999996
8.549448e-07,89.999985,8.2127745e-09,89.999916,37.737858,267.84
8.542421e-07,89.99999,3.28511e-09,89.99997,37.737858,268.32
8.53961e-07,90.0,1.314044e-09,89.999985,37.737858,268.79999999999995
8.538486e-07,90.0,5.256176e-10,89.99999,37.737858,269.28
8.538036e-07,90.0,2.1024704e-10,90.0,37.737858,269.76
8.5378565e-07,90.0,8.409881e-11,90.0,37.737858,270.24
8.5377843e-07,90.0,3.3639525e-11,90.0,37.737858,270.71999999999997
8.537756e-07,90.0,1.345581e-11,90.0,37.737858,271.2
8.537744e-07,90.0,5.382324e-12,90.0,37.737858,271.68
8.5377394e-07,90.0,2.1529297e-12,90.0,37.737858,272.15999999999997
8.5377377e-07,90.0,8.6117187e-13,90.0,37.737858,272.64
3.4150952e-07,90.0,3.4446876e-13,90.0,37.737858,273.12
1.366038e-07,90.0,1.377875e-13,90.0,37.737858,273.59999999999997
5.464152e-08,90.0,5.5115e-14,90.0,37.737858,274.08
2.1856609e-08,90.0,2.2046e-14,90.0,37.737858,274.56
8.742643e-09,90.0,8.8184e-15,90.0,37.737858,275.03999999999996
3.4970573e-09,90.0,3.5273599e-15,90.0,37.737858,275.52
1.398823e-09,90.0,1.410944e-15,90.0,37.737858,276.0
5.595292e-10,90.0,5.643776e-16,90.0,37.737858,276.47999999999996
2.2381168e-10,90.0,2.2575104e-16,90.0,37.737858,276.96
8.9524665e-11,90.0,9.0300416e-17,90.0,37.737858,277.44
3.580987e-11,90.0,3.6120165e-17,90.0,37.737858,277.91999999999996
1.43239465e-11,90.0,1.4448066e-17,90.0,37.737858,278.4
5.7295787e-12,90.0,5.7792264e-18,90.0,37.737858,279.84
2.2918314e-12,90.0,2.3116906e-18,90.0,37.737858,280.32
9.167326e-13,90.0,9.246763e-19,90.0,37.737858,280.79999999999995
3.6669303e-13,90.0,3.698705e-19,90.0,37.737858,281.28
1.4667721e-13,90.0,1.4794819e-19,90.0,37.737858,281.76
5.867089e-14,90.0,5.917928e-20,90.0,37.737858,282.23999999999995
2.3468354e-14,90.0,2.3671712e-20,90.0,37.737858,282.71999999999997
9.387342e-15,90.0,9.468685e-21,90.0,37.737858,283.2
